client_id,group,journeys,completed_journeys,completed,furthest_step,step_backs,repeated_steps,completion_time_s,effective_time_s,error_rate_a,error_rate_b,step_backs_per_journey,abandoned,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,age_band
7552391,Control,2,1,True,4,0,0,195.0,195.0,0.0,0.0,0.0,False,7.0,87.0,30.5,U,2.0,34377.119999999995,6.0,9.0,<35
7552409,Test,1,1,True,4,0,0,92.0,92.0,0.0,0.0,0.0,False,9.0,118.0,24.0,M,2.0,70916.7,4.0,7.0,<35
7552544,Control,1,1,True,4,1,1,668.0,595.0,1.0,1.0,1.0,False,31.0,382.0,68.5,F,2.0,238630.29,4.0,7.0,65+
7552674,Control,1,0,False,2,2,0,,,0.0,2.0,2.0,True,6.0,72.0,60.0,M,2.0,25855.69,0.0,3.0,50-65
7552736,Test,2,1,True,4,0,0,165.0,165.0,0.0,0.0,0.0,False,5.0,71.0,41.0,U,2.0,29167.87,0.0,3.0,35-50
7552835,Control,2,0,False,3,0,7,,,3.5,0.0,0.0,True,4.0,58.0,33.0,U,2.0,35903.57,2.0,5.0,<35
7553011,Control,1,1,True,4,0,0,453.0,453.0,0.0,0.0,0.0,False,16.0,195.0,59.5,M,2.0,200225.62,5.0,8.0,50-65
7553351,Test,1,0,False,2,2,0,,,0.0,2.0,2.0,True,12.0,149.0,63.0,F,2.0,28958.59,1.0,4.0,50-65
7553621,Control,1,1,True,4,0,0,351.0,351.0,0.0,0.0,0.0,False,6.0,82.0,30.5,U,3.0,155780.51,0.0,3.0,<35
7553676,Test,1,1,True,4,1,0,590.0,412.0,0.0,1.0,1.0,False,13.0,157.0,32.5,M,4.0,116170.65,6.0,9.0,<35
7553778,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,8.0,97.0,45.0,U,2.0,31777.27,2.0,5.0,35-50
7553845,Test,1,1,True,4,0,0,158.0,158.0,0.0,0.0,0.0,False,15.0,189.0,37.5,M,2.0,224444.02,1.0,4.0,35-50
7554169,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,4.0,58.0,24.0,U,2.0,49749.81,4.0,7.0,<35
7554258,Control,1,1,True,4,0,0,199.0,199.0,0.0,0.0,0.0,False,13.0,167.0,30.5,U,2.0,123123.22,1.0,4.0,<35
7554295,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,11.0,136.0,80.0,M,2.0,291237.3,6.0,9.0,65+
7554368,Test,1,1,True,4,0,0,405.0,405.0,0.0,0.0,0.0,False,22.0,270.0,55.5,M,2.0,74507.65,6.0,9.0,50-65
7554625,Test,1,1,True,4,0,1,343.0,138.0,1.0,0.0,0.0,False,7.0,86.0,35.5,U,2.0,40153.4,6.0,9.0,35-50
7554652,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,6.0,82.0,51.0,U,2.0,643146.75,1.0,4.0,50-65
7554849,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,16.0,202.0,72.0,F,2.0,120409.14,0.0,3.0,65+
7554994,Control,1,1,True,4,0,0,183.0,183.0,0.0,0.0,0.0,False,5.0,64.0,29.0,U,2.0,43872.19,1.0,4.0,<35
7555239,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,16.0,193.0,31.0,M,2.0,59763.74,6.0,9.0,<35
7555597,Control,1,1,True,4,0,0,365.0,365.0,0.0,0.0,0.0,False,19.0,229.0,35.5,F,2.0,66828.07,1.0,4.0,35-50
7555845,Control,2,1,True,4,0,0,582.0,582.0,0.0,0.0,0.0,False,8.0,105.0,29.5,M,2.0,49350.27,0.0,3.0,<35
7556066,Test,1,1,True,4,0,0,278.0,278.0,0.0,0.0,0.0,False,27.0,326.0,67.0,F,3.0,181907.54,2.0,6.0,65+
7556262,Control,1,1,True,4,0,0,299.0,299.0,0.0,0.0,0.0,False,13.0,156.0,70.5,F,2.0,37465.25,2.0,5.0,65+
7556542,Test,1,1,True,4,1,4,1514.0,487.0,4.0,1.0,1.0,False,16.0,193.0,61.5,F,2.0,179663.8,1.0,4.0,50-65
7556563,Control,1,0,False,0,0,6,,,6.0,0.0,0.0,True,27.0,335.0,78.0,F,2.0,224991.93,1.0,4.0,65+
7557120,Control,1,1,True,4,0,2,695.0,506.0,2.0,0.0,0.0,False,22.0,270.0,63.0,F,2.0,234249.04,5.0,8.0,50-65
7557189,Control,1,1,True,4,0,0,212.0,212.0,0.0,0.0,0.0,False,16.0,193.0,54.5,F,2.0,27265.81,1.0,4.0,50-65
7557501,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,16.0,198.0,47.0,F,3.0,1123327.5599999998,3.0,6.0,35-50
7557591,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,5.0,65.0,28.0,U,2.0,42923.21,2.0,5.0,<35
7557663,Test,1,0,False,1,2,0,,,0.0,2.0,2.0,True,5.0,70.0,33.0,U,3.0,83053.73,4.0,7.0,<35
7558042,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,6.0,82.0,35.5,U,2.0,26990.39,0.0,3.0,35-50
7558101,Control,1,0,False,0,0,2,,,2.0,0.0,0.0,True,25.0,300.0,56.0,F,2.0,45772.22,1.0,4.0,50-65
7558128,Test,1,0,False,3,3,3,,,3.0,3.0,3.0,True,5.0,64.0,59.0,M,2.0,553826.3400000001,1.0,4.0,50-65
7558551,Test,1,1,True,4,0,0,399.0,399.0,0.0,0.0,0.0,False,6.0,83.0,37.5,U,3.0,39897.72,1.0,5.0,35-50
7558565,Test,1,1,True,4,1,0,212.0,175.0,0.0,1.0,1.0,False,27.0,334.0,65.5,F,2.0,24508.25,0.0,3.0,65+
7558828,Control,1,1,True,4,0,0,136.0,136.0,0.0,0.0,0.0,False,7.0,94.0,31.5,F,2.0,32519.31,0.0,3.0,<35
7558925,Test,1,1,True,4,0,0,130.0,130.0,0.0,0.0,0.0,False,7.0,92.0,27.0,M,2.0,31261.2,3.0,6.0,<35
7559009,Test,1,1,True,4,1,1,1924.0,943.0,1.0,1.0,1.0,False,24.0,289.0,60.5,M,2.0,217775.86,0.0,3.0,50-65
7559057,Test,1,1,True,4,0,0,120.0,120.0,0.0,0.0,0.0,False,6.0,80.0,31.5,U,3.0,85567.13,4.0,7.0,<35
7559241,Test,1,1,True,4,0,0,198.0,198.0,0.0,0.0,0.0,False,10.0,124.0,27.5,F,2.0,59339.18,6.0,9.0,<35
7559628,Test,1,1,True,4,1,0,375.0,314.0,0.0,1.0,1.0,False,7.0,85.0,32.5,U,2.0,32890.509999999995,2.0,5.0,<35
7559666,Test,2,1,True,4,0,1,96.0,96.0,0.5,0.0,0.0,False,12.0,155.0,31.5,M,4.0,142327.49,6.0,9.0,<35
7559687,Control,1,1,True,4,0,0,382.0,382.0,0.0,0.0,0.0,False,6.0,83.0,34.0,U,2.0,69090.04999999999,2.0,5.0,<35
7559749,Test,1,0,False,1,1,0,,,0.0,1.0,1.0,True,24.0,296.0,53.0,M,2.0,84996.12,1.0,5.0,50-65
7559891,Control,1,1,True,4,1,0,314.0,272.0,0.0,1.0,1.0,False,25.0,310.0,62.5,M,2.0,80275.82,1.0,4.0,50-65
7559997,Test,1,0,False,3,1,2,,,2.0,1.0,1.0,True,3.0,40.0,41.0,M,2.0,134297.08000000002,1.0,4.0,35-50
7560060,Test,1,1,True,4,0,0,490.0,490.0,0.0,0.0,0.0,False,18.0,220.0,54.5,M,2.0,69835.95,6.0,9.0,50-65
7560071,Test,1,1,True,4,0,0,236.0,236.0,0.0,0.0,0.0,False,14.0,176.0,27.5,M,2.0,27598.59,6.0,9.0,<35
7560401,Test,1,0,False,3,4,0,,,0.0,4.0,4.0,True,12.0,155.0,49.0,M,2.0,98388.58,1.0,4.0,35-50
7560420,Test,1,1,True,4,0,0,111.0,111.0,0.0,0.0,0.0,False,15.0,186.0,61.5,M,2.0,231985.51,3.0,6.0,50-65
7560600,Control,1,1,True,4,0,0,493.0,493.0,0.0,0.0,0.0,False,15.0,190.0,47.5,F,2.0,23796.49,0.0,3.0,35-50
7560855,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,27.0,327.0,55.0,M,3.0,163917.46000000002,6.0,9.0,50-65
7561002,Test,1,1,True,4,0,0,124.0,124.0,0.0,0.0,0.0,False,6.0,73.0,36.5,F,4.0,324125.64,3.0,6.0,35-50
7561079,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,11.0,138.0,72.0,M,2.0,377232.88,1.0,5.0,65+
7561139,Control,1,1,True,4,0,1,235.0,172.0,1.0,0.0,0.0,False,16.0,194.0,40.5,F,2.0,172036.68,2.0,5.0,35-50
7561241,Test,1,1,True,4,0,0,263.0,263.0,0.0,0.0,0.0,False,5.0,71.0,55.5,U,3.0,1475524.6,3.0,6.0,50-65
7561644,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,6.0,73.0,74.0,M,2.0,93270.14,3.0,6.0,65+
7561939,Control,1,1,True,4,1,0,420.0,233.0,0.0,1.0,1.0,False,15.0,190.0,46.0,F,3.0,137957.43,0.0,3.0,35-50
7562380,Test,1,1,True,4,0,1,336.0,275.0,1.0,0.0,0.0,False,10.0,131.0,34.0,M,2.0,379953.39,5.0,8.0,<35
7562472,Test,1,1,True,4,0,0,110.0,110.0,0.0,0.0,0.0,False,7.0,95.0,33.5,U,3.0,43566.47,0.0,3.0,<35
7563117,Control,1,1,True,4,0,0,131.0,131.0,0.0,0.0,0.0,False,10.0,130.0,55.5,M,2.0,934532.15,6.0,9.0,50-65
7563227,Test,1,1,True,4,0,1,468.0,387.0,1.0,0.0,0.0,False,15.0,183.0,77.5,M,2.0,116471.33,4.0,7.0,65+
7563459,Test,1,1,True,4,0,0,97.0,97.0,0.0,0.0,0.0,False,7.0,89.0,31.0,U,2.0,68896.44,6.0,9.0,<35
7563473,Control,2,1,True,4,1,1,252.0,208.0,0.5,0.5,0.5,False,19.0,239.0,47.5,M,2.0,152375.7,6.0,9.0,35-50
7563717,Test,1,1,True,4,0,0,338.0,338.0,0.0,0.0,0.0,False,22.0,272.0,61.5,F,2.0,116779.95,6.0,9.0,50-65
7563830,Test,1,1,True,4,0,2,673.0,534.0,2.0,0.0,0.0,False,15.0,180.0,45.5,M,2.0,240725.78,4.0,7.0,35-50
7563831,Test,1,1,True,4,1,1,1346.0,670.0,1.0,1.0,1.0,False,8.0,104.0,70.5,M,2.0,141256.52000000002,3.0,6.0,65+
7564180,Test,1,1,True,4,0,0,1121.0,1121.0,0.0,0.0,0.0,False,14.0,169.0,51.5,M,2.0,40696.36,0.0,3.0,50-65
7564238,Test,1,1,True,4,0,0,117.0,117.0,0.0,0.0,0.0,False,4.0,56.0,58.0,U,2.0,127317.78,4.0,8.0,50-65
7564346,Control,1,0,False,2,2,1,,,1.0,2.0,2.0,True,10.0,123.0,54.0,F,3.0,49187.19,4.0,7.0,50-65
7564510,Control,1,1,True,4,0,0,349.0,349.0,0.0,0.0,0.0,False,4.0,54.0,22.0,U,2.0,28556.56,0.0,3.0,<35
7564700,Test,1,0,False,2,0,1,,,1.0,0.0,0.0,True,26.0,318.0,50.0,F,2.0,47105.48,6.0,9.0,35-50
7564737,Test,1,1,True,4,0,0,154.0,154.0,0.0,0.0,0.0,False,21.0,253.0,49.5,M,2.0,70674.17,6.0,9.0,35-50
7564787,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,6.0,74.0,47.0,F,2.0,26313.67,3.0,6.0,35-50
7564941,Control,7,1,True,4,0,26,654.0,256.0,3.7142857142857144,0.0,0.0,False,18.0,227.0,46.0,F,2.0,32890.92,2.0,5.0,35-50
7565293,Control,4,0,False,3,1,3,,,0.75,0.25,0.25,True,13.0,159.0,31.0,F,2.0,94517.35,6.0,9.0,<35
7565373,Test,1,0,False,2,0,0,,,0.0,0.0,0.0,True,8.0,103.0,67.0,U,2.0,83176.01999999999,3.0,6.0,65+
7565697,Test,2,1,True,4,2,1,107.0,69.0,0.5,1.0,1.0,False,15.0,186.0,67.5,F,3.0,168129.88,1.0,4.0,65+
7565783,Test,1,0,False,3,2,0,,,0.0,2.0,2.0,True,10.0,130.0,71.0,M,2.0,35723.53,0.0,3.0,65+
7565793,Control,3,0,False,2,2,3,,,1.0,0.6666666666666666,0.6666666666666666,True,20.0,243.0,42.0,M,2.0,450149.08,5.0,8.0,35-50
7565935,Test,1,1,True,4,0,0,192.0,192.0,0.0,0.0,0.0,False,14.0,169.0,36.5,F,2.0,71949.56,6.0,9.0,35-50
7566046,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,16.0,199.0,29.0,F,2.0,34647.83,3.0,6.0,<35
7566096,Control,1,0,False,0,0,1,,,1.0,0.0,0.0,True,5.0,70.0,20.0,U,2.0,36335.82,4.0,7.0,<35
7566299,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,15.0,184.0,42.5,F,2.0,31483.51,1.0,4.0,35-50
7566318,Test,2,1,True,4,0,0,248.0,248.0,0.0,0.0,0.0,False,8.0,96.0,39.5,U,3.0,223521.25,6.0,9.0,35-50
7566578,Test,2,0,False,0,0,0,,,0.0,0.0,0.0,True,11.0,139.0,37.0,M,3.0,85265.45,1.0,4.0,35-50
7566747,Test,1,0,False,3,4,2,,,2.0,4.0,4.0,True,6.0,82.0,51.0,U,2.0,37736.61,1.0,4.0,50-65
7566862,Test,1,1,True,4,0,0,172.0,172.0,0.0,0.0,0.0,False,5.0,62.0,59.5,U,2.0,41286.08,1.0,4.0,50-65
7566980,Control,1,0,False,2,0,0,,,0.0,0.0,0.0,True,9.0,112.0,28.0,F,2.0,66931.03,1.0,4.0,<35
7567116,Test,1,1,True,4,0,1,162.0,120.0,1.0,0.0,0.0,False,12.0,149.0,62.5,M,2.0,24312.32,2.0,5.0,50-65
7567135,Control,1,1,True,4,0,0,98.0,98.0,0.0,0.0,0.0,False,13.0,162.0,49.0,M,2.0,32567.26,1.0,4.0,35-50
7567165,Control,1,1,True,4,0,0,976.0,976.0,0.0,0.0,0.0,False,13.0,163.0,60.5,F,2.0,46648.98,1.0,4.0,50-65
7567200,Test,1,1,True,4,0,0,373.0,373.0,0.0,0.0,0.0,False,15.0,188.0,50.5,M,2.0,406184.24,2.0,5.0,50-65
7567504,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,10.0,121.0,60.0,M,2.0,716623.4800000001,2.0,5.0,50-65
7567866,Test,1,0,False,1,1,2,,,2.0,1.0,1.0,True,20.0,244.0,26.0,F,4.0,92100.83,1.0,4.0,<35
7567972,Control,2,1,True,4,1,0,265.0,217.0,0.0,0.5,0.5,False,16.0,196.0,56.5,F,2.0,59318.63,0.0,3.0,50-65
7568052,Test,1,1,True,4,0,3,140.0,104.0,3.0,0.0,0.0,False,21.0,262.0,28.5,F,2.0,40883.98,0.0,3.0,<35
7568821,Test,1,1,True,4,0,1,144.0,99.0,1.0,0.0,0.0,False,12.0,155.0,28.5,F,3.0,113329.64,6.0,9.0,<35
7569020,Control,3,0,False,2,2,7,,,2.3333333333333335,0.6666666666666666,0.6666666666666666,True,13.0,156.0,36.0,F,2.0,74170.58,0.0,3.0,35-50
7569257,Test,1,1,True,4,0,0,196.0,196.0,0.0,0.0,0.0,False,4.0,59.0,54.5,F,2.0,33294.92,2.0,5.0,50-65
7569324,Test,1,1,True,4,0,0,153.0,153.0,0.0,0.0,0.0,False,6.0,81.0,31.5,U,3.0,49951.4,1.0,4.0,<35
7569353,Test,1,1,True,4,1,0,464.0,118.0,0.0,1.0,1.0,False,10.0,131.0,28.5,M,2.0,34476.46,2.0,5.0,<35
7569710,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,5.0,71.0,33.0,U,2.0,37967.1,0.0,3.0,<35
7569984,Test,1,1,True,4,0,0,352.0,352.0,0.0,0.0,0.0,False,13.0,166.0,37.0,M,2.0,80502.44,1.0,4.0,35-50
7570145,Control,1,1,True,4,1,4,1165.0,566.0,4.0,1.0,1.0,False,27.0,333.0,66.5,F,2.0,78647.11,0.0,3.0,65+
7570180,Test,1,0,False,3,1,1,,,1.0,1.0,1.0,True,12.0,154.0,28.0,F,2.0,65175.41,0.0,3.0,<35
7570389,Test,1,0,False,2,6,0,,,0.0,6.0,6.0,True,5.0,70.0,49.0,U,2.0,29389.11,0.0,3.0,35-50
7570418,Control,1,1,True,4,1,0,332.0,289.0,0.0,1.0,1.0,False,7.0,94.0,62.5,U,3.0,150724.11,4.0,7.0,50-65
7570481,Test,1,0,False,1,0,0,,,0.0,0.0,0.0,True,5.0,71.0,41.0,U,2.0,31334.94,1.0,4.0,35-50
7570937,Control,1,1,True,4,0,0,282.0,282.0,0.0,0.0,0.0,False,22.0,265.0,59.5,M,2.0,52208.92999999999,3.0,6.0,50-65
7571228,Test,1,1,True,4,0,0,145.0,145.0,0.0,0.0,0.0,False,16.0,196.0,29.5,M,2.0,30041.55,0.0,3.0,<35
7571586,Test,1,1,True,4,1,0,366.0,115.0,0.0,1.0,1.0,False,23.0,277.0,67.5,F,3.0,126636.59,6.0,9.0,65+
7571648,Control,1,1,True,4,1,0,121.0,94.0,0.0,1.0,1.0,False,4.0,56.0,24.5,U,2.0,45376.3,6.0,9.0,<35
7571855,Control,2,1,True,4,1,1,210.0,200.0,0.5,0.5,0.5,False,13.0,166.0,63.5,F,3.0,643567.5700000001,6.0,9.0,50-65
7572090,Test,1,1,True,4,0,0,101.0,101.0,0.0,0.0,0.0,False,17.0,211.0,51.5,F,2.0,79870.29000000001,1.0,4.0,50-65
7572525,Test,2,1,True,4,1,5,1423.0,529.0,2.5,0.5,0.5,False,6.0,75.0,22.5,U,2.0,59449.99,6.0,9.0,<35
7572631,Test,4,1,True,4,7,6,508.0,508.0,1.5,1.75,1.75,False,5.0,67.0,66.5,F,2.0,38860.33,6.0,9.0,65+
7572986,Test,1,1,True,4,0,0,1004.0,1004.0,0.0,0.0,0.0,False,27.0,329.0,73.5,F,2.0,198225.48,3.0,6.0,65+
7573293,Control,2,0,False,3,1,2,,,1.0,0.5,0.5,True,30.0,370.0,73.0,F,3.0,194942.94,2.0,5.0,65+
7573566,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,30.0,370.0,54.0,F,4.0,76142.38,2.0,5.0,50-65
7573647,Control,1,1,True,4,1,0,232.0,225.0,0.0,1.0,1.0,False,21.0,263.0,53.0,F,4.0,387698.57,6.0,9.0,50-65
7573739,Test,1,1,True,4,0,0,494.0,494.0,0.0,0.0,0.0,False,17.0,213.0,37.5,F,2.0,27071.41,0.0,4.0,35-50
7573990,Control,1,1,True,4,0,0,158.0,158.0,0.0,0.0,0.0,False,8.0,101.0,30.0,U,2.0,28047.58,6.0,9.0,<35
7574065,Control,1,1,True,4,0,0,481.0,481.0,0.0,0.0,0.0,False,8.0,96.0,55.5,U,2.0,283443.37,1.0,4.0,50-65
7574307,Control,2,1,True,4,0,1,117.0,117.0,0.5,0.0,0.0,False,7.0,95.0,67.5,U,2.0,75140.4,6.0,9.0,65+
7574520,Control,1,1,True,4,0,0,49.0,49.0,0.0,0.0,0.0,False,4.0,59.0,17.5,U,2.0,25071.5,1.0,4.0,<35
7574568,Test,1,1,True,4,0,1,141.0,101.0,1.0,0.0,0.0,False,15.0,183.0,61.5,F,2.0,170241.61,2.0,5.0,50-65
7574598,Control,1,1,True,4,0,0,244.0,244.0,0.0,0.0,0.0,False,8.0,107.0,40.5,M,2.0,775630.0700000001,1.0,4.0,35-50
7574606,Control,1,1,True,4,0,0,153.0,153.0,0.0,0.0,0.0,False,9.0,111.0,24.0,F,4.0,263570.78,1.0,4.0,<35
7574668,Test,1,1,True,4,1,0,765.0,265.0,0.0,1.0,1.0,False,6.0,83.0,36.5,U,2.0,61844.24,1.0,4.0,35-50
7574712,Test,2,0,False,1,1,0,,,0.0,0.5,0.5,True,10.0,131.0,60.0,M,2.0,117684.39,0.0,3.0,50-65
7574730,Test,1,1,True,4,5,1,3384.0,659.0,1.0,5.0,5.0,False,14.0,179.0,41.5,M,2.0,30829.87,3.0,6.0,35-50
7574811,Control,1,0,False,1,0,0,,,0.0,0.0,0.0,True,9.0,119.0,21.0,M,2.0,52682.38,2.0,5.0,<35
7575007,Control,1,1,True,4,0,0,224.0,224.0,0.0,0.0,0.0,False,5.0,66.0,71.5,U,3.0,570073.02,3.0,6.0,65+
7575224,Test,1,1,True,4,0,0,416.0,416.0,0.0,0.0,0.0,False,6.0,73.0,34.5,F,2.0,65287.44,0.0,3.0,<35
7575259,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,8.0,104.0,36.0,F,2.0,27624.76,3.0,6.0,35-50
7575683,Test,1,1,True,4,1,1,1246.0,141.0,1.0,1.0,1.0,False,5.0,63.0,25.5,U,2.0,49214.28999999999,1.0,4.0,<35
7575842,Control,1,1,True,4,0,0,205.0,205.0,0.0,0.0,0.0,False,11.0,132.0,44.0,F,2.0,87667.12,0.0,3.0,35-50
7576316,Control,1,1,True,4,1,0,305.0,145.0,0.0,1.0,1.0,False,14.0,176.0,73.5,F,2.0,118186.95,2.0,5.0,65+
7576442,Test,2,1,True,4,2,3,162.0,162.0,1.5,1.0,1.0,False,27.0,334.0,62.5,F,2.0,204040.46,1.0,4.0,50-65
7576917,Test,1,1,True,4,0,0,317.0,317.0,0.0,0.0,0.0,False,5.0,69.0,72.5,U,2.0,32887.78,4.0,7.0,65+
7577221,Test,1,1,True,4,0,0,169.0,169.0,0.0,0.0,0.0,False,20.0,251.0,71.5,M,2.0,444217.49,1.0,4.0,65+
7577463,Control,2,2,True,4,1,0,174.0,141.0,0.0,0.5,0.5,False,3.0,46.0,44.5,U,2.0,27925.52,2.0,5.0,35-50
7577983,Control,1,0,False,1,1,0,,,0.0,1.0,1.0,True,9.0,108.0,48.0,M,3.0,36144.46,4.0,7.0,35-50
7578105,Test,1,1,True,4,0,0,260.0,260.0,0.0,0.0,0.0,False,14.0,177.0,42.5,M,2.0,151631.01,1.0,4.0,35-50
7578193,Test,4,0,False,3,2,2,,,0.5,0.5,0.5,True,13.0,162.0,66.0,M,2.0,270901.12,1.0,4.0,65+
7579546,Control,2,1,True,4,0,0,151.0,151.0,0.0,0.0,0.0,False,5.0,60.0,44.5,U,2.0,188389.63,6.0,9.0,35-50
7579937,Control,1,1,True,4,0,0,188.0,188.0,0.0,0.0,0.0,False,28.0,338.0,52.5,M,2.0,100831.15,2.0,5.0,50-65
7579947,Control,1,1,True,4,1,0,299.0,227.0,0.0,1.0,1.0,False,6.0,73.0,33.5,U,3.0,98851.61,4.0,7.0,<35
7580314,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,9.0,111.0,52.0,F,2.0,1005400.25,0.0,3.0,50-65
7580435,Test,2,0,False,1,1,1,,,0.5,0.5,0.5,True,12.0,154.0,31.0,F,2.0,59706.3,1.0,4.0,<35
7580525,Control,1,1,True,4,0,0,394.0,394.0,0.0,0.0,0.0,False,8.0,106.0,63.5,F,2.0,127540.12,3.0,6.0,50-65
7580898,Test,1,1,True,4,0,0,118.0,118.0,0.0,0.0,0.0,False,14.0,178.0,68.0,F,2.0,170509.07,3.0,6.0,65+
7581223,Test,2,0,False,3,0,1,,,0.5,0.0,0.0,True,15.0,184.0,72.0,U,2.0,75441.81,1.0,4.0,65+
7581565,Test,1,1,True,4,0,0,128.0,128.0,0.0,0.0,0.0,False,29.0,359.0,64.5,M,3.0,167862.95,6.0,9.0,50-65
7581825,Test,1,1,True,4,0,0,91.0,91.0,0.0,0.0,0.0,False,6.0,83.0,36.0,U,2.0,32426.23,3.0,6.0,35-50
7581994,Control,1,1,True,4,0,1,179.0,108.0,1.0,0.0,0.0,False,6.0,81.0,30.5,U,2.0,50071.67999999999,6.0,9.0,<35
7582115,Control,2,1,True,4,0,0,234.0,234.0,0.0,0.0,0.0,False,7.0,84.0,26.5,U,3.0,37561.72,6.0,9.0,<35
7582150,Control,1,1,True,4,0,0,112.0,112.0,0.0,0.0,0.0,False,14.0,179.0,32.0,M,3.0,61924.57,4.0,7.0,<35
7582181,Test,1,1,True,4,0,0,154.0,154.0,0.0,0.0,0.0,False,2.0,34.0,60.5,U,2.0,30325.65,1.0,4.0,50-65
7582183,Test,1,1,True,4,1,0,282.0,221.0,0.0,1.0,1.0,False,23.0,282.0,47.5,M,2.0,146554.59,6.0,9.0,35-50
7582334,Control,1,1,True,4,0,1,171.0,110.0,1.0,0.0,0.0,False,15.0,185.0,41.5,F,2.0,27167.65,3.0,6.0,35-50
7582539,Control,1,1,True,4,0,0,218.0,218.0,0.0,0.0,0.0,False,13.0,167.0,24.5,F,2.0,60766.89,0.0,3.0,<35
7582604,Test,1,0,False,3,2,1,,,1.0,2.0,2.0,True,9.0,108.0,74.0,U,2.0,38590.41,5.0,8.0,65+
7582801,Control,1,1,True,4,0,0,209.0,209.0,0.0,0.0,0.0,False,8.0,97.0,60.5,U,2.0,316426.85,6.0,9.0,50-65
7582906,Control,1,0,False,0,0,1,,,1.0,0.0,0.0,True,14.0,170.0,47.0,F,2.0,109341.18,0.0,3.0,35-50
7583106,Control,1,1,True,4,0,0,131.0,131.0,0.0,0.0,0.0,False,14.0,169.0,49.0,F,2.0,326320.69,2.0,5.0,35-50
7583640,Control,1,1,True,4,0,1,237.0,142.0,1.0,0.0,0.0,False,23.0,277.0,48.5,U,3.0,202726.32,5.0,8.0,35-50
7583768,Control,1,1,True,4,0,0,250.0,250.0,0.0,0.0,0.0,False,6.0,72.0,54.0,U,2.0,224314.73,4.0,7.0,50-65
7583850,Control,1,1,True,4,1,3,444.0,246.0,3.0,1.0,1.0,False,21.0,253.0,73.5,M,2.0,57332.75,6.0,9.0,65+
7584263,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,23.0,285.0,59.0,M,2.0,32360.11,2.0,5.0,50-65
7584268,Test,1,1,True,4,0,0,246.0,246.0,0.0,0.0,0.0,False,9.0,118.0,34.0,M,2.0,64744.91,6.0,9.0,<35
7584405,Test,2,0,False,1,0,0,,,0.0,0.0,0.0,True,13.0,167.0,35.0,M,2.0,38481.11,1.0,4.0,<35
7584428,Control,1,1,True,4,0,0,280.0,280.0,0.0,0.0,0.0,False,13.0,156.0,53.5,F,2.0,272550.49,3.0,6.0,50-65
7584430,Test,1,1,True,4,0,1,151.0,113.0,1.0,0.0,0.0,False,14.0,174.0,31.5,F,2.0,28836.16,6.0,9.0,<35
7585111,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,5.0,70.0,42.0,U,3.0,36621.41,1.0,4.0,35-50
7585157,Test,1,0,False,2,3,0,,,0.0,3.0,3.0,True,8.0,107.0,28.0,M,2.0,77041.19,2.0,5.0,<35
7585238,Control,1,1,True,4,0,0,430.0,430.0,0.0,0.0,0.0,False,17.0,211.0,50.5,M,2.0,365615.78,3.0,6.0,50-65
7585765,Control,1,1,True,4,1,2,607.0,298.0,2.0,1.0,1.0,False,18.0,227.0,43.0,M,3.0,132006.95,1.0,4.0,35-50
7586469,Test,1,1,True,4,0,0,73.0,73.0,0.0,0.0,0.0,False,11.0,136.0,55.5,M,3.0,32703.91,4.0,7.0,50-65
7586604,Test,1,1,True,4,0,0,101.0,101.0,0.0,0.0,0.0,False,4.0,59.0,40.0,U,2.0,46902.8,0.0,3.0,35-50
7587456,Test,1,1,True,4,0,0,107.0,107.0,0.0,0.0,0.0,False,4.0,58.0,35.0,U,2.0,43335.76,2.0,5.0,<35
7588305,Control,1,0,False,1,1,0,,,0.0,1.0,1.0,True,10.0,121.0,49.0,M,2.0,398429.06,0.0,3.0,35-50
7588378,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,10.0,121.0,52.0,M,3.0,112112.74,6.0,9.0,50-65
